Field,Career,GPA,Extracurricular_Activities,Internships,Projects,Leadership_Positions,Field_Specific_Courses,Research_Experience,Coding_Skills,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Industry_Certifications,part_time_job,absence_days,weekly_self_study_hours
Chemistry,Game Developer,4.241660207421199,0,2,3,1,3,0,3,3,2,3,0,0,0,1,0,0,0
Music,Social Media Manager,4.64984416982696,5,0,2,0,3,0,2,3,3,1,2,2,2,1,0,0,0
Computer Science,Risk Analyst,2.9220234345660896,8,2,1,0,1,0,4,4,4,1,2,3,4,0,0,0,0
Music,Animator,4.5344234289560585,7,2,1,1,7,1,4,4,3,4,3,1,1,1,0,0,0
Law,Principal,4.149032127754477,0,0,1,1,6,1,2,2,0,1,3,1,2,0,0,0,0
Physics,Market Research Analyst,4.674977143783332,5,1,1,0,9,1,0,2,0,2,1,1,3,1,0,0,0
Engineering,Microbiologist,4.143087409541101,2,2,2,0,4,1,2,1,1,0,0,2,4,1,0,0,0
Finance,Artist,3.456801499865638,2,2,2,0,7,0,3,3,0,2,4,2,0,0,0,0,0
Law,Acoustics Specialist,3.269962698141598,6,0,0,0,4,0,0,4,2,2,1,0,3,1,0,0,0
Computer Science,Art Therapist,2.946429132204281,4,2,1,1,3,0,4,2,3,4,3,3,2,0,0,0,0
Computer Science,Software Developer,2.976752677842628,3,2,2,1,2,1,1,4,4,4,4,3,3,0,0,0,0
Chemistry,Manager,2.856547721902284,2,0,0,0,3,1,2,2,2,0,1,4,0,1,0,0,0
Computer Science,Artist,4.878866579436938,9,1,4,1,1,0,1,1,4,4,1,0,1,0,0,0,0
Physics,Interior Designer,2.5307534379272023,1,2,2,0,5,1,1,2,1,2,0,1,1,0,0,0,0
Architecture,Geneticist,4.235209922161729,1,2,0,0,0,0,1,1,3,0,2,0,4,1,0,0,0
Law,Artist,3.4223234394982454,7,2,0,1,9,1,4,4,0,4,2,4,3,0,0,0,0
Engineering,Marketing Manager,4.197721204364146,8,0,1,0,8,0,0,3,3,3,0,1,0,1,0,0,0
Music,Psychologist,2.964900937178605,8,2,0,0,2,0,1,3,2,1,1,0,3,0,0,0,0
Finance,Market Research Analyst,4.375519103434431,9,1,4,1,2,0,0,3,2,1,0,3,1,0,0,0,0
Chemistry,Teacher,4.041916774747632,2,1,3,0,8,1,1,3,2,2,3,1,4,1,0,0,0
Architecture,Biomedical Engineer,3.866180190090168,7,1,2,0,4,0,4,0,0,0,4,1,2,0,0,0,0
Chemistry,Electrical Engineer,4.7771045085945865,6,2,4,1,8,0,1,2,1,0,0,3,1,0,0,0,0
Marketing,Physicist,2.583238346281869,2,2,2,1,9,0,1,1,4,1,1,2,1,0,0,0,0
Architecture,Credit Analyst,4.031719366748382,3,1,2,1,8,1,1,1,2,3,4,2,4,0,0,0,0
Medicine,Microbiologist,3.04369476579781,3,2,1,0,0,1,0,1,1,2,3,0,0,0,0,0,0
Psychology,Lawyer,3.739427606720173,7,0,2,0,2,1,0,0,0,3,1,0,4,1,0,0,0
Architecture,Dentist,3.721454967158324,9,0,2,1,3,0,4,2,1,0,2,2,3,1,0,0,0
Physics,Game Developer,3.385295881044611,6,0,2,0,9,0,0,2,1,1,0,4,4,1,0,0,0
Education,Paralegal,4.590401851067344,4,1,3,1,3,0,1,2,3,1,1,4,0,0,0,0,0
Biology,Market Research Analyst,2.5186019733457288,5,1,3,1,8,1,4,3,4,0,3,0,3,0,0,0,0
Architecture,Zoologist,3.868224064290632,5,0,0,0,0,1,2,2,3,3,0,4,0,1,0,0,0
Computer Science,Civil Engineer,4.998260105182285,9,1,1,0,5,1,0,4,4,3,1,4,2,1,0,0,0
Biology,Ecologist,2.700140973624852,2,1,3,1,5,0,2,0,0,1,2,1,4,0,0,0,0
Psychology,Illustrator,4.177740161720341,1,1,2,0,5,1,1,0,3,3,4,3,1,1,0,0,0
Law,Paralegal,4.380704980980868,6,1,2,0,9,0,3,0,4,3,0,3,3,1,0,0,0
Business,Human Resources Specialist,4.454548366245682,0,1,1,1,5,0,0,3,1,2,2,0,0,0,0,0,0
Business,Entrepreneur,3.842387210960452,8,1,4,1,3,0,2,0,0,0,2,0,4,0,0,0,0
Education,Psychologist,2.8855105400218486,5,0,4,1,8,0,3,4,0,0,1,2,4,0,0,0,0
Music,Mechanical Engineer,3.769018760221224,5,2,4,0,1,1,3,0,0,4,3,3,0,1,0,0,0
Business,Interior Designer,4.199790240423444,7,0,4,0,3,0,0,2,3,3,1,1,0,0,0,0,0
Law,Analytical Chemist,4.632710028838487,5,1,0,0,3,1,3,0,3,0,0,2,2,1,0,0,0
Physics,Financial Advisor,4.241595419237538,0,1,3,1,1,1,3,4,1,0,4,0,2,1,0,0,0
Marketing,Electrical Engineer,2.960429725790937,5,0,0,0,3,1,0,1,0,1,0,1,0,1,0,0,0
Finance,Mechanical Engineer,4.964793190453772,7,0,3,0,0,1,2,0,2,1,3,0,3,0,0,0,0
Medicine,Urban Planner,4.073854195521709,8,0,1,0,1,0,3,0,2,2,1,2,2,0,0,0,0
Computer Science,Music Therapist,2.949231541877701,4,2,3,1,5,0,3,2,4,1,2,0,2,1,0,0,0
Education,Digital Marketing Specialist,3.7979183006666553,4,2,1,0,3,0,3,4,0,0,1,2,3,1,0,0,0
Business,Chemical Engineer,3.454596152550593,0,0,3,1,5,0,1,4,0,1,4,4,0,1,0,0,0
Engineering,Manager,4.493637080116927,7,2,3,0,2,1,3,4,0,3,3,4,1,0,0,0,0
Physics,Legal Secretary,4.5341960268949535,9,1,4,0,3,0,2,4,2,0,0,2,3,1,0,0,0
Psychology,Civil Engineer,3.621770494687966,6,1,3,1,0,0,1,1,4,3,1,0,4,1,0,0,0
Medicine,Electrical Engineer,3.825237464195855,5,0,0,0,5,0,0,1,2,4,0,4,1,0,0,0,0
Art,Biomedical Engineer,4.917084751273949,7,1,0,0,1,1,1,3,2,0,2,0,3,0,0,0,0
Computer Science,Biomedical Engineer,4.753886079693446,9,0,1,1,8,1,1,3,2,4,4,1,3,1,0,0,0
Psychology,Interior Designer,4.910908183015516,1,1,3,0,1,0,4,1,1,4,3,4,3,1,0,0,0
Medicine,Zoologist,4.519150508887067,1,2,0,1,6,0,1,3,3,4,2,2,0,0,0,0,0
Chemistry,Web Developer,3.006285705461891,2,1,0,1,3,1,3,3,0,1,0,4,2,1,0,0,0
Engineering,Legal Analyst,3.4990851642931804,2,1,4,1,3,1,1,0,2,0,0,0,2,0,0,0,0
Marketing,Dentist,3.222987043311892,9,1,4,0,0,1,4,1,1,3,4,3,0,0,0,0,0
Art,Landscape Architect,4.238431647389625,4,0,3,1,6,0,2,4,0,2,4,2,0,0,0,0,0
Art,Electrical Engineer,2.798564599380988,4,2,4,0,5,0,4,2,3,4,2,2,3,1,0,0,0
Music,Marketing Specialist,4.807046707646997,2,0,0,1,5,0,4,1,1,1,0,2,0,1,0,0,0
Engineering,Education Administrator,4.719748023831608,6,1,4,0,0,0,1,2,0,2,3,2,0,1,0,0,0
Architecture,Artist,4.82811738844231,2,1,4,0,4,0,0,3,1,1,1,1,2,1,0,0,0
Education,Illustrator,2.679930097061244,9,2,2,1,6,1,1,4,2,4,3,3,1,0,0,0,0
Finance,Credit Analyst,2.604515259708044,3,2,2,0,2,1,4,1,2,1,2,3,2,0,0,0,0
Computer Science,Financial Advisor,3.5882268196025,0,2,2,1,8,1,1,2,4,4,4,3,0,0,0,0,0
Medicine,Financial Controller,4.392534210949414,2,1,3,1,8,1,0,3,1,4,3,2,4,1,0,0,0
Education,Human Resources Specialist,3.184486834155317,0,0,1,1,0,0,2,3,4,2,4,1,3,0,0,0,0
Marketing,Brand Manager,4.745499741061838,3,2,0,1,1,1,4,2,3,1,1,1,1,1,0,0,0
Architecture,Psychologist,4.3095502220198725,8,2,4,0,2,1,3,4,2,0,1,1,0,1,0,0,0
Physics,Marketing Manager,2.8076608863082626,0,0,1,1,5,0,1,1,3,1,2,0,3,0,0,0,0
Art,Teacher,4.784648778862684,3,0,1,1,2,1,3,1,2,2,3,0,2,1,0,0,0
Art,Social Media Manager,3.0728639890808296,9,0,0,1,7,0,1,4,0,1,0,3,0,1,0,0,0
Marketing,Chemical Engineer,4.340830766173937,9,0,4,0,8,0,2,2,2,3,4,3,3,0,0,0,0
Psychology,Psychologist,4.6535473121528055,3,0,3,1,7,1,1,2,4,2,0,4,0,1,0,0,0
Engineering,Financial Analyst,2.815282402534085,6,1,2,1,5,1,1,2,1,3,0,2,2,1,0,0,0
Computer Science,Zoologist,2.640251913261841,5,2,0,0,1,0,0,4,3,2,4,3,1,0,0,0,0
Psychology,Judge,4.410364846944557,4,1,4,0,3,0,2,4,0,4,4,4,1,1,0,0,0
Music,Aerospace Engineer,3.7831044300678256,7,0,4,1,5,0,2,1,4,4,4,3,3,1,0,0,0
Finance,Animator,4.010894454622294,4,0,2,1,7,1,2,0,3,3,4,3,3,1,0,0,0
Education,Pharmacist,3.962608612503984,5,2,2,1,8,1,1,1,3,4,2,3,1,0,0,0,0
Psychology,Interior Designer,3.389752064040792,2,1,1,0,0,0,0,4,2,1,4,4,1,1,0,0,0
Psychology,Organic Chemist,3.7798455871002834,5,0,1,1,7,0,3,4,2,1,0,2,0,1,0,0,0
Architecture,Urban Planner,2.5198016315301057,4,1,2,1,4,0,0,1,2,0,4,3,1,0,0,0,0
Law,Legal Secretary,3.638636860493639,0,1,2,1,2,1,4,1,4,0,1,3,2,0,0,0,0
Law,Urban Planner,3.1547918240945623,2,0,3,1,1,0,0,3,0,3,3,2,0,0,0,0,0
Business,Marketing Specialist,3.0187858348676078,4,2,1,0,8,1,4,1,3,1,2,3,1,0,0,0,0
Law,Market Research Analyst,3.9849180057102185,0,1,4,1,5,0,0,0,0,4,3,4,0,1,0,0,0
Medicine,Animator,3.388567650744968,7,2,2,0,8,0,4,1,0,1,0,2,0,0,0,0,0
Medicine,Legal Consultant,3.3049611658617453,4,2,3,1,3,1,3,0,1,2,2,2,0,0,0,0,0
Art,Legal Consultant,3.195362908516593,9,1,2,1,3,0,1,4,2,2,3,0,2,1,0,0,0
Psychology,Quantum Physicist,3.780934579946056,4,0,2,1,1,1,4,3,0,4,2,3,1,0,0,0,0
Biology,Animator,3.3338551455660106,5,1,3,1,8,1,3,1,4,4,3,4,1,0,0,0,0
Engineering,Physician Assistant,3.571078065798421,5,2,4,0,1,0,2,4,1,0,4,4,3,1,0,0,0
Education,Art Therapist,3.4750654757953607,1,0,3,1,4,1,0,0,4,0,2,4,4,1,0,0,0
Business,Paralegal,4.541982834067879,6,1,2,0,9,0,0,0,0,4,2,4,0,1,0,0,0
Education,Forensic Psychologist,3.22889131449201,1,1,1,0,3,0,0,4,2,4,3,1,0,0,0,0,0
Art,Teacher,4.302552944198839,4,0,4,1,5,0,4,2,1,4,1,4,4,1,0,0,0
Law,Animator,2.9276954693202284,8,0,2,1,3,1,2,0,3,2,2,1,0,1,0,0,0
Medicine,Judge,4.749731735281374,1,0,1,0,3,1,4,0,2,1,3,2,2,0,0,0,0
Psychology,Construction Manager,4.894091445820949,1,2,2,0,0,1,0,4,0,2,0,4,4,0,0,0,0
Education,Pharmacist,2.889848827206713,5,1,1,1,7,1,1,3,3,3,0,3,1,1,0,0,0
Psychology,Education Administrator,4.693080856953094,6,2,0,0,8,0,3,2,0,4,4,4,0,0,0,0,0
Marketing,Architect,2.6412608288198305,9,2,3,1,7,0,0,0,3,1,0,2,3,0,0,0,0
Law,Risk Analyst,3.719395469248752,5,2,2,1,7,0,2,1,0,2,0,1,2,1,0,0,0
Finance,Analytical Chemist,4.401469630149948,7,1,4,1,7,1,3,4,0,2,2,4,2,1,0,0,0
Business,Electrical Engineer,3.859356607477129,9,0,0,1,0,1,1,4,4,3,3,2,0,0,0,0,0
Computer Science,Software Developer,2.74345706985291,5,2,1,1,2,1,0,1,2,2,1,2,2,1,0,0,0
Finance,Clinical Psychologist,3.639069580051852,0,2,0,1,0,1,3,1,0,1,1,3,3,0,0,0,0
Medicine,Nurse,4.053487994331821,1,0,2,0,6,1,0,1,1,3,2,2,1,1,0,0,0
Finance,Physician Assistant,3.332547492904232,1,2,1,1,7,0,1,2,4,4,4,3,2,1,0,0,0
Computer Science,Marketing Manager,2.6440721154813307,4,1,3,0,7,1,0,0,3,2,3,2,1,0,0,0,0
Education,Biomedical Engineer,2.7966407208155792,5,2,2,0,7,0,2,4,3,2,2,0,1,1,0,0,0
Marketing,Physical Chemist,3.88726131545412,5,1,2,0,8,1,2,4,1,0,1,4,1,1,0,0,0
Biology,Geneticist,2.53201601319257,9,1,3,0,9,0,2,0,1,1,3,4,2,0,0,0,0
Marketing,Industrial-Organizational Psychologist,2.992623561981788,8,0,1,0,6,1,0,0,4,4,0,1,2,1,0,0,0
Biology,Landscape Architect,3.980227106060159,2,2,2,0,4,1,1,3,2,0,0,1,1,0,0,0,0
Music,Special Education Teacher,3.2831250490392203,0,2,0,1,2,0,2,3,1,4,2,4,3,0,0,0,0
Computer Science,Fluid Mechanics Engineer,4.364895914446201,7,1,0,0,6,1,3,0,3,1,3,2,2,0,0,0,0
Marketing,Chemical Engineer,3.8627180286501073,4,0,4,0,3,0,0,2,3,0,3,4,2,1,0,0,0
Biology,Electrical Engineer,3.891554728060952,3,1,1,0,0,1,3,4,4,2,2,2,1,0,0,0,0
Art,AI Researcher,3.192189660391992,0,2,0,0,7,1,1,2,2,1,0,0,0,0,0,0,0
Law,Chemist,2.5657490812534234,6,1,0,0,4,1,0,0,3,0,0,0,1,0,0,0,0
Finance,Mechanical Engineer,2.711602669550077,9,2,0,1,3,1,1,4,0,0,3,3,4,1,0,0,0
Biology,Education Administrator,3.166232490692314,5,1,0,0,4,1,4,2,0,2,0,3,0,0,0,0,0
Business,Credit Analyst,4.032451271334965,7,2,3,0,4,1,2,1,3,1,0,3,4,0,0,0,0
Chemistry,Ecologist,4.495936804391992,7,1,0,0,8,0,3,3,1,1,3,3,3,0,0,0,0
Psychology,Graphic Designer,3.411172467107728,3,1,0,1,0,0,4,3,4,3,4,2,1,1,0,0,0
Finance,Pharmacist,4.2303153980039205,5,2,1,0,0,0,1,4,4,3,4,1,1,0,0,0,0
Art,Architect,4.24259400453106,3,1,4,0,8,0,1,3,2,2,2,1,1,0,0,0,0
Business,Doctor,3.0180435129278145,0,1,1,1,6,1,1,0,2,0,4,2,3,0,0,0,0
Music,Actuary,3.2871012865421534,4,2,0,0,4,1,2,0,2,4,3,4,3,0,0,0,0
Law,Doctor,4.582576133514106,0,1,3,1,2,1,2,2,3,0,1,4,3,0,0,0,0
Psychology,Ecologist,4.098952835905078,3,2,0,1,9,0,2,3,1,4,3,0,2,1,0,0,0
Computer Science,Urban Planner,4.024161607857881,7,1,1,0,4,1,4,1,2,0,3,4,4,0,0,0,0
Physics,Quantum Physicist,4.589120439604738,6,0,1,1,8,1,0,0,0,2,0,1,0,1,0,0,0
Physics,Pharmacist,4.971353395349581,4,1,4,0,1,1,4,1,1,0,4,3,4,0,0,0,0
Finance,Fluid Mechanics Engineer,2.701108235919295,7,1,0,0,0,1,4,2,1,2,4,4,0,0,0,0,0
Finance,Data Scientist,4.336518328408544,6,1,3,0,6,1,0,4,3,2,4,4,0,1,0,0,0
Marketing,Accountant,4.301632221562988,0,1,4,0,6,0,3,3,1,2,2,0,4,1,0,0,0
Law,Nurse,4.321660940857236,6,0,3,0,6,0,4,2,2,0,4,3,4,1,0,0,0
Chemistry,Marketing Manager,4.78910933660388,1,1,3,0,0,0,0,2,2,2,4,0,3,0,0,0,0
Music,AI Researcher,3.880583319270004,9,2,1,0,7,1,3,0,3,4,2,3,0,0,0,0,0
Computer Science,Graphic Designer,3.283141195207396,2,1,3,1,5,0,0,2,0,2,3,2,0,0,0,0,0
Finance,Mechanical Engineer,2.690508183356517,3,1,4,1,7,0,4,3,4,2,3,4,3,1,0,0,0
Architecture,Psychologist,4.580334589829861,9,2,2,0,1,0,1,0,4,0,4,3,2,1,0,0,0
Physics,Forensic Psychologist,2.850216479844189,5,0,2,0,3,1,1,2,4,3,0,1,4,0,0,0,0
Education,Judge,3.841770652735086,5,0,0,0,0,0,0,2,4,3,0,4,3,0,0,0,0
Chemistry,Fluid Mechanics Engineer,3.2067271322125586,8,1,4,1,8,0,2,1,4,3,4,3,2,1,0,0,0
Biology,Teacher,4.900881942822823,9,0,0,0,6,1,2,2,1,4,3,1,2,0,0,0,0
Law,Acoustics Specialist,3.390686265396233,6,1,2,0,3,1,0,2,3,1,0,0,4,1,0,0,0
Finance,Biomedical Engineer,2.7523299719257626,1,0,2,0,0,0,1,0,0,1,4,2,1,1,0,0,0
Music,Judge,4.427563914474272,2,1,0,0,4,1,0,3,4,0,2,0,0,0,0,0,0
Psychology,Game Developer,3.8682337877983,6,2,0,1,3,0,4,1,0,2,1,1,1,1,0,0,0
Chemistry,Lawyer,3.7009525852598304,4,0,2,1,3,1,2,1,3,1,3,0,1,1,0,0,0
Physics,Advertising Manager,2.7706493481022147,3,1,2,0,2,0,3,2,1,3,3,2,1,1,0,0,0
Medicine,Clinical Psychologist,4.29361119170331,1,1,2,1,0,1,0,3,4,2,3,2,1,0,0,0,0
Medicine,Brand Manager,2.541225069526977,1,2,3,1,7,1,1,0,1,2,3,2,4,0,0,0,0
Marketing,Lawyer,3.4139935347216364,9,0,2,1,9,0,3,2,2,0,2,4,1,0,0,0,0
Education,Marketing Specialist,3.233555851935272,1,0,1,1,0,1,4,1,0,1,1,3,0,0,0,0,0
Biology,Judge,4.07270534855812,2,0,2,1,7,1,1,1,1,2,0,4,2,1,0,0,0
Architecture,Psychologist,2.699555954755137,8,1,4,1,4,1,1,0,3,2,2,4,3,0,0,0,0
Finance,Nurse,2.925969991725564,6,1,3,1,2,0,4,4,0,2,4,0,1,1,0,0,0
Medicine,Paralegal,2.7979370105396297,9,2,2,1,9,0,0,0,2,3,3,2,1,0,0,0,0
Biology,Social Media Manager,4.701108774039915,1,2,2,0,4,1,0,0,0,1,4,0,4,1,0,0,0
Music,Construction Manager,4.235219408981944,9,2,3,1,6,1,2,2,3,3,2,0,1,1,0,0,0
Medicine,Market Research Analyst,3.785777307141045,7,0,1,0,3,0,2,1,0,0,0,2,4,1,0,0,0
Law,Marketing Specialist,4.548738219395792,6,1,4,0,6,1,3,3,3,4,4,4,3,0,0,0,0
Psychology,Microbiologist,2.5823952093705667,2,1,2,0,4,0,2,4,0,0,1,2,3,1,0,0,0
Computer Science,Construction Manager,4.13138015759863,8,2,0,1,0,0,1,2,3,3,4,0,1,0,0,0,0
Architecture,Acoustics Specialist,4.615603698585844,4,1,2,1,8,0,2,1,3,3,0,4,1,1,0,0,0
Marketing,Mechanical Engineer,3.6736652377431,6,0,1,1,8,1,1,3,0,1,4,1,2,0,0,0,0
Medicine,Dentist,4.125858450190767,3,1,3,1,0,1,4,4,3,3,4,0,3,1,0,0,0
Computer Science,Financial Analyst,3.729904166604837,1,1,2,1,0,0,3,3,2,2,2,1,3,0,0,0,0
Computer Science,Illustrator,4.371631007583035,1,2,0,1,9,0,3,3,3,2,1,1,2,1,0,0,0
Computer Science,Paralegal,3.430218969106897,9,2,1,1,2,0,3,0,4,1,0,3,4,0,0,0,0
Chemistry,Architect,4.375220378966897,2,2,3,1,3,0,4,0,4,1,4,1,4,0,0,0,0
Medicine,School Counselor,4.150558602326972,8,2,0,0,2,0,1,4,4,1,3,0,1,1,0,0,0
Music,Biologist,3.17946720858048,8,1,2,1,8,1,3,2,3,4,1,0,2,1,0,0,0
Computer Science,Biologist,3.799912987324293,5,2,2,1,1,0,4,4,2,2,1,1,0,1,0,0,0
Architecture,Sound Engineer,3.02275737941194,7,0,3,1,8,0,4,4,4,2,4,2,1,1,0,0,0
Psychology,Architectural Technologist,4.0199911949291485,1,0,2,1,5,0,3,0,2,0,0,0,4,0,0,0,0
Art,Psychologist,4.230233519165713,6,2,1,0,5,1,0,3,4,1,3,2,4,1,0,0,0
Chemistry,Surgeon,3.300852738547274,2,1,2,0,1,1,0,2,4,0,3,2,4,0,0,0,0
Computer Science,Acoustics Specialist,3.012701486221721,4,0,4,0,8,1,0,3,1,4,4,0,4,0,0,0,0
Finance,Physicist,2.541923332587686,2,1,1,0,8,1,0,4,4,0,2,2,2,1,0,0,0
Education,Aerospace Engineer,2.897679387806658,4,2,4,1,2,1,0,4,1,3,2,4,2,0,0,0,0
Psychology,Principal,2.615719187223135,2,2,4,1,2,1,3,1,3,0,0,0,4,1,0,0,0
Psychology,Landscape Architect,4.540027144280082,3,1,4,0,4,0,1,2,0,2,3,1,0,0,0,0,0
Medicine,Conductor,3.6207756159925664,2,1,4,0,1,1,0,1,0,4,0,3,2,1,0,0,0
Psychology,Doctor,4.393357644625225,6,1,2,0,3,0,3,3,0,1,4,3,1,0,0,0,0
Computer Science,Pharmacist,3.585599334970814,2,2,1,1,4,0,1,3,2,3,4,0,1,1,0,0,0
Business,Surgeon,3.969389490821804,3,1,2,1,5,1,1,4,1,0,3,3,0,1,0,0,0
Computer Science,Architect,2.8699027381651656,2,1,2,1,8,1,2,2,3,0,2,0,4,1,0,0,0
Psychology,Credit Analyst,4.821381206171344,4,1,0,1,6,1,1,4,1,1,1,0,0,1,0,0,0
Architecture,Animator,4.582326282138724,4,1,1,1,2,0,0,3,1,4,2,1,4,0,0,0,0
Marketing,Architect,3.712692820607551,7,2,3,1,4,1,2,2,1,1,3,4,4,0,0,0,0
Medicine,Data Scientist,4.8040029358722265,1,0,0,1,3,1,3,4,4,2,3,4,0,1,0,0,0
Computer Science,Animator,2.6891451841617915,6,1,3,0,9,1,0,1,2,3,1,1,4,1,0,0,0
Biology,Construction Manager,4.826409537473808,5,0,1,0,7,0,4,2,1,3,2,3,2,0,0,0,0
Business,Ecologist,3.062632513396266,0,0,3,0,4,0,3,1,3,3,2,1,2,1,0,0,0
Engineering,Composer,3.4499072001015927,7,2,2,1,8,0,1,3,3,1,0,0,0,0,0,0,0
Business,Construction Manager,2.9274983224873683,9,1,4,1,6,0,2,2,2,3,2,0,0,1,0,0,0
Education,Investment Banker,4.498302752912411,7,2,3,1,7,1,1,4,4,3,3,4,4,1,0,0,0
Finance,Investment Banker,2.835783499785572,1,1,2,0,7,0,2,0,1,4,4,3,0,1,0,0,0
Law,Biotechnologist,4.487665497975453,1,0,2,1,3,0,0,0,0,3,1,4,0,0,0,0,0
Business,Counselor,4.191047153250423,3,0,4,0,7,0,1,3,2,2,3,1,2,0,0,0,0
Physics,Legal Consultant,4.707356619168289,7,2,3,1,4,1,1,2,1,0,1,3,4,0,0,0,0
Medicine,Advertising Manager,4.007259693633571,4,1,4,1,4,0,0,0,0,4,4,1,0,1,0,0,0
Finance,Marketing Specialist,3.75799044135767,2,1,1,1,8,1,0,4,4,3,2,1,4,0,0,0,0
Chemistry,Marketing Specialist,4.611018373413804,9,1,2,1,2,1,2,0,2,1,0,0,0,0,0,0,0
Architecture,Sound Engineer,3.918650251355493,6,0,0,1,1,0,2,1,0,0,4,4,2,0,0,0,0
Medicine,Forensic Psychologist,4.907993036811094,4,1,4,1,8,1,3,0,4,2,3,3,1,1,0,0,0
Engineering,Teacher,3.72975490940006,3,2,4,0,5,0,4,3,2,2,0,0,2,0,0,0,0
Education,Construction Manager,4.50601266951509,6,2,4,1,1,0,1,2,4,3,4,3,3,1,0,0,0
Biology,Landscape Architect,3.984951228758609,2,2,4,0,7,1,2,1,2,1,2,2,4,0,0,0,0
Music,Risk Analyst,3.488941240106354,4,2,1,0,8,0,1,0,4,0,3,2,2,1,0,0,0
Law,Principal,3.074985288462271,2,0,2,1,8,1,1,1,3,3,2,2,0,1,0,0,0
Marketing,Web Developer,4.578608837702234,0,1,0,1,4,1,4,3,2,1,0,0,1,1,0,0,0
Marketing,Civil Engineer,4.817094243130571,1,1,3,1,7,0,0,0,0,0,4,2,4,0,0,0,0
Music,Legal Analyst,3.274564279787083,1,1,2,0,8,1,4,3,2,2,0,2,4,0,0,0,0
Finance,Music Therapist,3.7926314320641135,3,0,4,1,7,1,4,2,0,3,1,0,2,0,0,0,0
Music,Acoustics Specialist,3.212074384405693,9,1,4,1,7,0,3,4,2,2,2,0,4,1,0,0,0
Education,Animator,4.111864491394094,3,2,3,0,6,0,4,0,4,0,1,2,0,1,0,0,0
Computer Science,Digital Marketing Specialist,2.5248599329227246,2,0,1,0,9,1,1,3,4,3,0,0,1,1,0,0,0
Business,Art Therapist,4.606095376738818,7,2,2,1,1,1,2,1,3,3,4,4,0,1,0,0,0
Medicine,Biomedical Engineer,3.951850184460496,4,0,2,1,1,1,2,1,0,3,3,4,0,1,0,0,0
Business,Microbiologist,2.8398976561356992,4,0,3,1,3,1,4,4,4,0,1,0,3,0,0,0,0
Architecture,School Psychologist,2.9242648430657145,9,2,4,0,1,0,2,3,2,4,3,1,2,1,0,0,0
Law,Inorganic Chemist,3.3920960922123524,1,2,1,0,1,0,0,2,4,0,3,1,3,0,0,0,0
Psychology,Urban Planner,3.1571232950592893,5,2,2,1,9,0,4,3,0,2,4,0,2,0,0,0,0
Engineering,Legal Analyst,3.6052318214767096,0,1,4,1,8,1,0,1,4,3,4,1,3,0,0,0,0
Marketing,School Counselor,4.463300561381452,8,1,0,0,1,1,2,4,3,1,0,1,0,1,0,0,0
Music,Nurse,2.9401733873376563,1,0,3,0,3,1,3,4,2,2,4,1,2,0,0,0,0
Law,Paralegal,2.694211482806719,1,0,1,0,1,1,4,4,3,0,3,4,3,0,0,0,0
Psychology,Investment Banker,4.935890314138229,4,0,4,0,4,1,2,4,3,3,4,4,0,0,0,0,0
Computer Science,Aerospace Engineer,2.774844843038317,3,0,4,1,6,0,1,4,0,0,1,1,0,0,0,0,0
Marketing,Biochemist,4.709739265679248,9,0,3,0,4,1,1,3,3,0,4,2,3,1,0,0,0
Business,Social Media Manager,3.123609001530072,3,2,0,0,6,1,1,4,4,0,3,4,3,0,0,0,0
Physics,Conductor,4.855145843121758,0,0,4,0,5,1,0,2,0,1,2,4,2,0,0,0,0
Education,Physicist,3.0255692412697424,9,0,3,1,1,1,1,2,4,0,1,0,3,0,0,0,0
Art,Chemical Engineer,4.514118573165264,5,1,2,1,3,0,1,0,0,2,0,2,2,0,0,0,0
Marketing,Organic Chemist,3.1350482570798146,6,0,3,0,3,1,1,3,3,0,0,3,3,1,0,0,0
Music,Aerospace Engineer,4.630389948957681,7,1,1,0,4,1,4,3,4,4,0,2,1,1,0,0,0
Chemistry,Financial Analyst,4.259657470793751,3,0,2,1,7,1,2,2,0,2,3,2,4,0,0,0,0
Finance,Biochemist,3.6040737986147686,1,0,2,0,1,0,0,1,0,4,3,0,3,0,0,0,0
Biology,Marketing Specialist,4.771578808702374,2,0,3,1,5,0,2,0,4,3,2,2,4,1,0,0,0
Computer Science,Credit Analyst,3.923774351762516,7,2,2,0,9,1,2,2,1,2,2,3,0,1,0,0,0
Art,Special Education Teacher,4.397099558247154,6,0,1,0,9,0,4,2,0,0,3,1,3,1,0,0,0
Computer Science,Music Teacher,4.034007643499299,9,2,1,1,3,0,0,3,3,2,0,1,3,1,0,0,0
Physics,Architect,4.418734177671119,8,1,4,1,9,0,2,4,2,0,0,2,3,0,0,0,0
Marketing,Financial Advisor,4.322875608324249,3,2,1,0,3,1,3,2,1,3,3,1,0,1,0,0,0
Architecture,AI Researcher,4.352691088475883,8,0,1,1,4,1,3,3,4,0,0,3,1,0,0,0,0
Business,Legal Consultant,4.642481544231222,5,0,1,1,3,0,3,0,0,4,1,4,0,1,0,0,0
Art,AI Researcher,2.881892486750697,4,0,0,1,3,1,2,2,1,2,1,3,3,0,0,0,0
Marketing,Aerospace Engineer,2.805950740239089,0,0,4,1,9,0,0,4,3,0,4,1,1,0,0,0,0
